Date,Location,SolnAge,Concentration,Time,lakeTemp,lakePH,lakeCond,lake02,solnTemp,solnpH,solnCond,solnO2,dead
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0.25,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0,15,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0,30,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0,45,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/15/2016,Blackbird Bay,3,0,60,22.52,7.49,0.269,9.2,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,5,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,15,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
7/19/2016,NE of Blackbird Bay,7,3,30,19.74,8.36,0.264,9.94,20,8.12,0.309,9.63,1
