TagID,FL,Mass,ATP,RelSite,RelDate,Org,Year,SW,RelKM,Dams,RKM_Loc,Rate,MovDate,k,MovDate2,RKM,RKM2,Dis,PhS,Ph2S
53548-2009,-0.649827238212099,-0.562298221394995,-0.702658768830892,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,31.32_SPP,5.07799033003994,0.162433996699878,0.42147851983721,0.134400367695014,1.12711069342523,1.2148239078636,-0.124640432992126,0.218026664914264,0.0475356266136369
53548-2009,-0.649827238212099,-0.562298221394995,-0.702658768830892,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,27.8_BART,1.22175086772079,0.162433996699878,0.42147851983721,0.134400367695014,0.882014560256266,0.751564286202456,-0.124640432992126,0.218026664914264,0.0475356266136369
53548-2009,-0.649827238212099,-0.562298221394995,-0.702658768830892,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,19.32_PKPT,1.13331105913799,0.162433996699878,0.42147851983721,0.134400367695014,0.291555693985584,-0.137940917967549,-0.124640432992126,0.218026664914264,0.0475356266136369
53548-2009,-0.649827238212099,-0.562298221394995,-0.702658768830892,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,10_HARR,0.995992519369489,0.308540923148147,0.42147851983721,0.27974011421992,-0.357392022245873,-0.746254113962484,-0.124640432992126,0.366882106784066,0.134602480278315
53548-2009,-0.649827238212099,-0.562298221394995,-0.702658768830892,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-4_FPT,3.4508729887025,0.308540923148147,0.42147851983721,0.27974011421992,-1.33220618825879,-0.93324767203551,-0.124640432992126,0.366882106784066,0.134602480278315
53549-2009,-0.0390070295749406,-0.209659261221774,-0.375102606013033,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,38.03_RT395,2.38294091514882,0.0163270702516083,-0.270111663847142,-0.00983413360917073,1.59432519727856,2.25072035814175,-0.124640432992126,0.0670717762555985,0.00449862317008107
53549-2009,-0.0390070295749406,-0.209659261221774,-0.375102606013033,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,31.32_SPP,2.85060184092518,0.0163270702516083,-0.270111663847142,-0.00983413360917073,1.12711069342523,1.2148239078636,-0.124640432992126,0.0670717762555985,0.00449862317008107
53549-2009,-0.0390070295749406,-0.209659261221774,-0.375102606013033,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,27.8_BART,3.81686746987951,0.0163270702516083,-0.270111663847142,-0.00983413360917073,0.882014560256266,0.751564286202456,-0.124640432992126,0.0670717762555985,0.00449862317008107
53549-2009,-0.0390070295749406,-0.209659261221774,-0.375102606013033,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,24.07_BHR,2.45394736842105,0.0163270702516083,-0.270111663847142,-0.00983413360917073,0.62229621459711,0.320866698731807,-0.124640432992126,0.0670717762555985,0.00449862317008107
53549-2009,-0.0390070295749406,-0.209659261221774,-0.375102606013033,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,19.32_PKPT,0.423833837307293,0.0163270702516083,-0.270111663847142,-0.00983413360917073,0.291555693985584,-0.137940917967549,-0.124640432992126,0.0670717762555985,0.00449862317008107
53549-2009,-0.0390070295749406,-0.209659261221774,-0.375102606013033,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,10_HARR,1.02602366900095,0.162433996699878,-0.270111663847142,0.134400367695014,-0.357392022245873,-0.746254113962484,-0.124640432992126,0.218026664914264,0.0475356266136369
53550-2009,-1.26064744684926,-1.13844074787519,-0.707621740994799,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,38.03_RT395,3.27073170731707,0.0163270702516083,-0.0261494520125805,-0.00983413360917073,1.59432519727856,2.25072035814175,-0.124640432992126,0.0670717762555985,0.00449862317008107
53550-2009,-1.26064744684926,-1.13844074787519,-0.707621740994799,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,27.8_BART,2.72759591171678,0.0163270702516083,-0.0261494520125805,-0.00983413360917073,0.882014560256266,0.751564286202456,-0.124640432992126,0.0670717762555985,0.00449862317008107
53550-2009,-1.26064744684926,-1.13844074787519,-0.707621740994799,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,24.07_BHR,0.342970984879444,0.0163270702516083,-0.0261494520125805,-0.00983413360917073,0.62229621459711,0.320866698731807,-0.124640432992126,0.0670717762555985,0.00449862317008107
53550-2009,-1.26064744684926,-1.13844074787519,-0.707621740994799,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,10_HARR,0.903064772058692,0.162433996699878,-0.0261494520125805,0.134400367695014,-0.357392022245873,-0.746254113962484,-0.124640432992126,0.218026664914264,0.0475356266136369
53550-2009,-1.26064744684926,-1.13844074787519,-0.707621740994799,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-4_FPT,1.27330604820373,0.162433996699878,-0.0261494520125805,0.134400367695014,-1.33220618825879,-0.93324767203551,-0.124640432992126,0.218026664914264,0.0475356266136369
53550-2009,-1.26064744684926,-1.13844074787519,-0.707621740994799,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-6_BAY,0.13687952700519,0.308540923148147,-0.0261494520125805,0.27974011421992,-1.47146535483207,-0.888725396303837,-0.124640432992126,0.366882106784066,0.134602480278315
53554-2009,-0.161171071302372,-0.0904573591913901,-0.459473132799451,Milo,120,Hatchery,2009,0,0.158691935938801,-0.816288568657452,27.8_BART,1.52895752895753,0.162433996699878,0.571724436944574,0.134400367695014,0.882014560256266,0.751564286202456,-0.124640432992126,0.218026664914264,0.0475356266136369
53554-2009,-0.161171071302372,-0.0904573591913901,-0.459473132799451,Milo,120,Hatchery,2009,0,0.158691935938801,-0.816288568657452,24.07_BHR,1.99376391982182,0.162433996699878,0.571724436944574,0.134400367695014,0.62229621459711,0.320866698731807,-0.124640432992126,0.218026664914264,0.0475356266136369
53554-2009,-0.161171071302372,-0.0904573591913901,-0.459473132799451,Milo,120,Hatchery,2009,0,0.158691935938801,-0.816288568657452,19.32_PKPT,3.2076533483399,0.162433996699878,0.571724436944574,0.134400367695014,0.291555693985584,-0.137940917967549,-0.124640432992126,0.218026664914264,0.0475356266136369
