Sex,Age,Length,yearCollected,backCalculated,Mass
B,1,22,2011,TRUE,
R,1,22,2011,TRUE,
R,1,22,2011,TRUE,
R,1,22,2011,TRUE,
R,1,22,2011,TRUE,
R,1,22,2011,TRUE,
R,1,22,2011,TRUE,
B,1,22,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
R,1,23,2011,TRUE,
R,1,23,2011,TRUE,
R,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
R,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
R,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
R,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,1,23,2011,TRUE,
B,2,23,2011,TRUE,
B,2,23,2011,TRUE,
B,2,23,2011,TRUE,
B,2,23,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
R,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,1,24,2011,TRUE,
B,2,24,2011,TRUE,
B,2,24,2011,TRUE,
B,2,24,2011,TRUE,
B,2,24,2011,TRUE,
B,2,24,2011,TRUE,
R,2,24,2011,TRUE,
B,2,24,2011,TRUE,
B,2,24,2011,TRUE,
B,2,24,2011,TRUE,
R,1,25,2011,TRUE,
R,1,25,2011,TRUE,
R,1,25,2011,TRUE,
R,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
R,1,25,2011,TRUE,
B,1,25,2011,TRUE,
R,1,25,2011,TRUE,
R,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
R,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
R,1,25,2011,TRUE,
B,1,25,2011,TRUE,
R,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
R,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
B,1,25,2011,TRUE,
R,1,25,2011,TRUE,
R,1,25,2011,TRUE,
R,1,25,2011,TRUE,
B,1,25,2011,TRUE,
R,1,25,2011,TRUE,
R,1,25,2011,TRUE,
B,2,25,2011,TRUE,
B,2,25,2011,TRUE,
R,2,25,2011,TRUE,
B,2,25,2011,TRUE,
B,2,25,2011,TRUE,
R,2,25,2011,TRUE,
B,2,25,2011,TRUE,
B,2,25,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
B,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
R,1,26,2011,TRUE,
B,1,26,2011,TRUE,
R,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
R,1,26,2011,TRUE,
B,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,1,26,2011,TRUE,
R,1,26,2011,TRUE,
B,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
R,1,26,2011,TRUE,
B,1,26,2011,TRUE,
B,2,26,2011,TRUE,
R,2,26,2011,TRUE,
R,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
R,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
B,2,26,2011,TRUE,
R,1,27,2011,TRUE,
R,1,27,2011,TRUE,
B,1,27,2011,TRUE,
B,1,27,2011,TRUE,
B,1,27,2011,TRUE,
B,1,27,2011,TRUE,
R,1,27,2011,TRUE,
B,1,27,2011,TRUE,
B,1,27,2011,TRUE,
B,1,27,2011,TRUE,
B,1,27,2011,TRUE,
R,1,27,2011,TRUE,
B,1,27,2011,TRUE,
B,1,27,2011,TRUE,
B,1,27,2011,TRUE,
B,1,27,2011,TRUE,
R,1,27,2011,TRUE,
R,1,27,2011,TRUE,
B,1,27,2011,TRUE,
R,1,27,2011,TRUE,
R,1,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
R,2,27,2011,TRUE,
B,2,27,2011,TRUE,
R,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
R,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
R,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
R,2,27,2011,TRUE,
R,2,27,2011,TRUE,
R,2,27,2011,TRUE,
B,2,27,2011,TRUE,
R,2,27,2011,TRUE,
R,2,27,2011,TRUE,
R,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
B,2,27,2011,TRUE,
R,2,27,2011,TRUE,
B,2,27,2011,TRUE,
R,2,27,2011,TRUE,
B,1,28,2011,TRUE,
B,1,28,2011,TRUE,
R,1,28,2011,TRUE,
R,1,28,2011,TRUE,
R,1,28,2011,TRUE,
R,1,28,2011,TRUE,
B,1,28,2011,TRUE,
B,1,28,2011,TRUE,
B,1,28,2011,TRUE,
B,1,28,2011,TRUE,
R,1,28,2011,TRUE,
B,1,28,2011,TRUE,
R,1,28,2011,TRUE,
R,1,28,2011,TRUE,
B,1,28,2011,TRUE,
R,1,28,2011,TRUE,
R,1,28,2011,TRUE,
B,1,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
R,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,2,28,2011,TRUE,
R,2,28,2011,TRUE,
B,3,28,2011,TRUE,
R,1,29,2011,TRUE,
R,1,29,2011,TRUE,
R,1,29,2011,TRUE,
B,1,29,2011,TRUE,
R,1,29,2011,TRUE,
R,1,29,2011,TRUE,
R,1,29,2011,TRUE,
B,1,29,2011,TRUE,
B,1,29,2011,TRUE,
R,1,29,2011,TRUE,
R,1,29,2011,TRUE,
R,1,29,2011,TRUE,
B,1,29,2011,TRUE,
B,1,29,2011,TRUE,
R,2,29,2011,TRUE,
B,2,29,2011,TRUE,
R,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
R,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
R,2,29,2011,TRUE,
R,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
R,2,29,2011,TRUE,
B,2,29,2011,TRUE,
R,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
R,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
R,2,29,2011,TRUE,
R,2,29,2011,TRUE,
R,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,2,29,2011,TRUE,
R,2,29,2011,TRUE,
R,2,29,2011,TRUE,
R,2,29,2011,TRUE,
B,2,29,2011,TRUE,
B,3,29,2011,TRUE,
B,3,29,2011,TRUE,
B,3,29,2011,TRUE,
B,3,29,2011,TRUE,
R,1,30,2011,TRUE,
R,1,30,2011,TRUE,
B,1,30,2011,TRUE,
B,1,30,2011,TRUE,
R,1,30,2011,TRUE,
R,1,30,2011,TRUE,
R,1,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,2,30,2011,TRUE,
R,2,30,2011,TRUE,
B,2,30,2011,TRUE,
B,3,30,2011,TRUE,
B,3,30,2011,TRUE,
B,3,30,2011,TRUE,
B,3,30,2011,TRUE,
B,3,30.7,2011,FALSE,480
R,1,31,2011,TRUE,
B,1,31,2011,TRUE,
R,1,31,2011,TRUE,
R,1,31,2011,TRUE,
R,1,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
R,2,31,2011,TRUE,
B,2,31,2011,TRUE,
B,3,31,2011,TRUE,
B,3,31,2011,TRUE,
B,3,31,2011,TRUE,
B,3,31,2011,TRUE,
B,3,31,2011,TRUE,
B,3,31,2011,TRUE,
B,3,31,2011,TRUE,
B,3,31,2011,TRUE,
R,3,31,2011,TRUE,
B,3,31,2011,TRUE,
B,3,31,2011,TRUE,
B,3,31,2011,TRUE,
R,1,32,2011,TRUE,
R,1,32,2011,TRUE,
R,1,32,2011,TRUE,
R,1,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
R,2,32,2011,TRUE,
B,2,32,2011,TRUE,
B,3,32,2011,TRUE,
B,3,32,2011,TRUE,
B,3,32,2011,TRUE,
B,3,32,2011,TRUE,
B,3,32,2011,TRUE,
B,3,32,2011,TRUE,
B,3,32,2011,TRUE,
B,3,32,2011,TRUE,
B,3,32,2011,TRUE,
R,3,32,2011,TRUE,
R,3,32,2011,TRUE,
R,3,32,2011,TRUE,
R,3,32,2011,TRUE,
B,3,32,2011,TRUE,
B,3,32,2011,TRUE,
R,1,33,2011,TRUE,
R,1,33,2011,TRUE,
R,1,33,2011,TRUE,
R,1,33,2011,TRUE,
R,1,33,2011,TRUE,
R,1,33,2011,TRUE,
R,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
R,2,33,2011,TRUE,
R,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
R,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
R,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
R,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
R,2,33,2011,TRUE,
R,2,33,2011,TRUE,
R,2,33,2011,TRUE,
R,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,2,33,2011,TRUE,
B,3,33,2011,TRUE,
R,3,33,2011,TRUE,
B,3,33,2011,TRUE,
B,3,33,2011,TRUE,
R,3,33,2011,TRUE,
B,3,33,2011,TRUE,
R,3,33,2011,TRUE,
B,3,33,2011,TRUE,
R,3,33,2011,TRUE,
B,3,33,2011,TRUE,
B,3,33,2011,TRUE,
B,3,33,2011,TRUE,
B,3,33,2011,TRUE,
B,3,33,2011,TRUE,
B,3,33,2011,TRUE,
B,3,33,2011,TRUE,
B,3,33,2011,TRUE,
B,3,33,2011,TRUE,
R,3,33,2011,TRUE,
B,3,33,2011,FALSE,520
R,1,34,2011,TRUE,
R,1,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,2,34,2011,TRUE,
B,2,34,2011,TRUE,
R,2,34,2011,TRUE,
R,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
R,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
R,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
R,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
R,3,34,2011,TRUE,
R,3,34,2011,TRUE,
R,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
B,3,34,2011,TRUE,
R,3,34,2011,TRUE,
B,4,34,2011,TRUE,
B,4,34,2011,TRUE,
B,4,34,2011,TRUE,
B,4,34,2011,TRUE,
B,3,34,2011,FALSE,520
B,4,34,2011,FALSE,480
B,1,35,2011,TRUE,
R,1,35,2011,TRUE,
R,1,35,2011,TRUE,
R,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
R,2,35,2011,TRUE,
B,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
B,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
R,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
B,2,35,2011,TRUE,
B,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
B,2,35,2011,TRUE,
R,2,35,2011,TRUE,
B,2,35,2011,TRUE,
R,2,35,2011,TRUE,
R,2,35,2011,TRUE,
B,2,35,2011,TRUE,
R,2,35,2011,TRUE,
